threshold,recall,precision
0.160792,0.9742173112338858,0.7589670014347202
0.15958,0.9742173112338858,0.7578796561604585
0.157731,0.9742173112338858,0.7567954220314735
0.157624,0.9760589318600368,0.7571428571428571
0.156693,0.9779005524861878,0.7574893009985735
0.156584,0.9779005524861878,0.7564102564102564
0.154864,0.9779005524861878,0.7553342816500711
0.153453,0.9779005524861878,0.7542613636363636
0.152826,0.9779005524861878,0.7531914893617021
0.151504,0.9779005524861878,0.7521246458923513
0.151397,0.9797421731123389,0.7524752475247525
0.149549,0.9797421731123389,0.751412429378531
0.149456,0.9797421731123389,0.7503526093088858
0.148251,0.9797421731123389,0.7492957746478873
0.147848,0.9797421731123389,0.7482419127988749
0.147167,0.9797421731123389,0.7471910112359551
0.146978,0.9797421731123389,0.7461430575035063
0.146762,0.9797421731123389,0.7450980392156863
0.146199,0.9797421731123389,0.7440559440559441
0.145226,0.9797421731123389,0.7430167597765364
0.145089,0.9797421731123389,0.7419804741980475
0.144609,0.9797421731123389,0.7409470752089137
0.144507,0.9797421731123389,0.7399165507649513
0.144059,0.9797421731123389,0.7388888888888889
0.140396,0.9797421731123389,0.7378640776699029
0.14004,0.9815837937384899,0.7382271468144044
0.13961,0.9815837937384899,0.7372060857538036
0.139384,0.9815837937384899,0.7361878453038674
0.138494,0.9815837937384899,0.7351724137931035
0.138122,0.9815837937384899,0.7341597796143251
0.135761,0.9815837937384899,0.7331499312242091
0.134069,0.9815837937384899,0.7321428571428571
0.133577,0.9815837937384899,0.7311385459533608
0.132558,0.9815837937384899,0.7301369863013699
0.131274,0.9815837937384899,0.7291381668946648
0.130825,0.9815837937384899,0.7281420765027322
0.130565,0.9815837937384899,0.7271487039563438
0.128356,0.9815837937384899,0.726158038147139
0.128078,0.9815837937384899,0.7251700680272108
0.12793,0.9815837937384899,0.7241847826086957
0.127264,0.9815837937384899,0.723202170963365
0.125725,0.9815837937384899,0.7222222222222222
0.125559,0.9815837937384899,0.7212449255751014
0.123647,0.9815837937384899,0.7202702702702702
0.122507,0.9834254143646409,0.7206477732793523
0.121383,0.9834254143646409,0.7196765498652291
0.121101,0.9834254143646409,0.7187079407806191
0.120779,0.9834254143646409,0.717741935483871
0.12061,0.9834254143646409,0.7167785234899329
0.120576,0.9834254143646409,0.7158176943699732
0.120509,0.9834254143646409,0.714859437751004
0.120146,0.9834254143646409,0.713903743315508
0.119861,0.9834254143646409,0.7129506008010681
0.118878,0.9834254143646409,0.712
0.118301,0.9834254143646409,0.711051930758988
0.118125,0.9834254143646409,0.7101063829787234
0.117329,0.9834254143646409,0.7091633466135459
0.117144,0.9834254143646409,0.7082228116710876
0.116753,0.9834254143646409,0.7072847682119205
0.115357,0.9834254143646409,0.7063492063492064
0.113784,0.9834254143646409,0.7054161162483488
0.11376,0.9834254143646409,0.7044854881266491
0.112274,0.9834254143646409,0.7035573122529645
0.111667,0.9834254143646409,0.7026315789473684
0.111599,0.9834254143646409,0.7017082785808147
0.110906,0.9834254143646409,0.7007874015748031
0.109978,0.9834254143646409,0.6998689384010485
0.108458,0.9834254143646409,0.6989528795811518
0.107858,0.9834254143646409,0.6980392156862745
0.107596,0.9834254143646409,0.6971279373368147
0.107417,0.9834254143646409,0.6962190352020861
0.107219,0.9834254143646409,0.6953125
0.104046,0.9834254143646409,0.694408322496749
0.103409,0.9834254143646409,0.6935064935064935
0.103293,0.9834254143646409,0.6926070038910506
0.10153,0.9834254143646409,0.6917098445595855
0.10102,0.9834254143646409,0.6908150064683053
0.100525,0.9834254143646409,0.689922480620155
0.100136,0.9834254143646409,0.6890322580645162
0.098967,0.9834254143646409,0.6881443298969072
0.098612,0.9834254143646409,0.6872586872586872
0.098044,0.9834254143646409,0.6863753213367609
0.097396,0.9834254143646409,0.6854942233632862
0.097313,0.9834254143646409,0.6846153846153846
0.096138,0.9834254143646409,0.6837387964148528
0.095455,0.9834254143646409,0.6828644501278772
0.095089,0.9834254143646409,0.6819923371647509
0.093474,0.9834254143646409,0.6811224489795918
0.093202,0.9834254143646409,0.6802547770700637
0.089786,0.9834254143646409,0.6793893129770993
0.089417,0.9834254143646409,0.6785260482846251
0.08805,0.9834254143646409,0.6776649746192893
0.087788,0.9834254143646409,0.6768060836501901
0.086305,0.9834254143646409,0.6759493670886076
0.086246,0.9834254143646409,0.6750948166877371
0.08432,0.9834254143646409,0.6742424242424242
0.083899,0.9834254143646409,0.6733921815889029
0.083441,0.9834254143646409,0.672544080604534
0.083056,0.9834254143646409,0.6716981132075471
0.082732,0.9834254143646409,0.6708542713567839
0.081125,0.9834254143646409,0.6700125470514429
0.079818,0.9852670349907919,0.6704260651629073
0.079334,0.9852670349907919,0.6695869837296621
0.079143,0.9852670349907919,0.66875
0.078978,0.9852670349907919,0.6679151061173533
0.07889,0.9852670349907919,0.6670822942643392
0.078531,0.9852670349907919,0.6662515566625156
0.078359,0.9852670349907919,0.6654228855721394
0.078207,0.9852670349907919,0.6645962732919255
0.077614,0.9852670349907919,0.6637717121588089
0.077465,0.9852670349907919,0.6629491945477075
0.077421,0.9852670349907919,0.6621287128712872
0.077408,0.9852670349907919,0.6613102595797281
0.077238,0.9852670349907919,0.6604938271604939
0.076763,0.9852670349907919,0.6596794081381011
0.076758,0.9852670349907919,0.6588669950738916
0.076496,0.9852670349907919,0.6580565805658056
0.076237,0.9852670349907919,0.6572481572481572
0.075674,0.9852670349907919,0.656441717791411
0.075255,0.9852670349907919,0.6556372549019608
0.073995,0.9852670349907919,0.6548347613219094
0.07363,0.9852670349907919,0.6540342298288508
0.073539,0.9852670349907919,0.6532356532356532
0.073111,0.9852670349907919,0.6524390243902439
0.072451,0.9852670349907919,0.6516443361753959
0.071597,0.9852670349907919,0.6508515815085159
0.071327,0.9852670349907919,0.6500607533414338
0.070823,0.9852670349907919,0.6492718446601942
0.070278,0.9852670349907919,0.6484848484848484
0.069915,0.9871086556169429,0.648910411622276
0.069818,0.9871086556169429,0.6481257557436517
0.069642,0.9871086556169429,0.6473429951690821
0.069519,0.9871086556169429,0.646562123039807
0.069391,0.9871086556169429,0.6457831325301204
0.06927,0.9871086556169429,0.6450060168471721
0.067314,0.9871086556169429,0.6442307692307693
0.067188,0.9871086556169429,0.6434573829531812
0.066625,0.9871086556169429,0.6426858513189448
0.066533,0.9871086556169429,0.6419161676646706
0.065757,0.988950276243094,0.6423444976076556
0.065702,0.988950276243094,0.6415770609318996
0.065604,0.988950276243094,0.6408114558472554
0.064857,0.988950276243094,0.6400476758045291
0.06466,0.988950276243094,0.6392857142857142
0.064317,0.988950276243094,0.638525564803805
0.064175,0.988950276243094,0.6377672209026128
0.063998,0.988950276243094,0.6370106761565836
0.063084,0.988950276243094,0.6362559241706162
0.062866,0.990791896869245,0.6366863905325444
0.062749,0.990791896869245,0.6359338061465721
0.062583,0.990791896869245,0.6351829988193625
0.062542,0.990791896869245,0.6344339622641509
0.062518,0.990791896869245,0.6336866902237926
0.061107,0.990791896869245,0.6329411764705882
0.060931,0.990791896869245,0.6321974148061105
0.060819,0.990791896869245,0.6314553990610329
0.06066,0.990791896869245,0.6307151230949589
0.060655,0.990791896869245,0.629976580796253
0.060332,0.990791896869245,0.6292397660818714
0.060271,0.990791896869245,0.6285046728971962
0.058967,0.990791896869245,0.6277712952158693
0.058646,0.990791896869245,0.627039627039627
0.058235,0.990791896869245,0.6263096623981373
0.058153,0.990791896869245,0.6255813953488372
0.057682,0.990791896869245,0.6248548199767712
0.057538,0.990791896869245,0.6241299303944315
0.057014,0.990791896869245,0.6234067207415991
0.056589,0.990791896869245,0.6226851851851852
0.056406,0.990791896869245,0.6219653179190752
0.056149,0.990791896869245,0.6212471131639723
0.05598,0.990791896869245,0.6205305651672434
0.055806,0.990791896869245,0.619815668202765
0.055618,0.990791896869245,0.619102416570771
0.055576,0.990791896869245,0.6183908045977011
0.054708,0.990791896869245,0.6176808266360505
0.054458,0.990791896869245,0.6169724770642202
0.054446,0.990791896869245,0.6162657502863689
0.053853,0.990791896869245,0.6155606407322655
0.053228,0.990791896869245,0.6148571428571429
0.052977,0.990791896869245,0.6141552511415526
0.052895,0.990791896869245,0.61345496009122
0.052167,0.990791896869245,0.6127562642369021
0.051867,0.990791896869245,0.6120591581342435
0.051678,0.990791896869245,0.6113636363636363
0.051014,0.990791896869245,0.6106696935300795
0.05067,0.990791896869245,0.6099773242630385
0.049117,0.990791896869245,0.609286523216308
0.048909,0.992633517495396,0.6097285067873304
0.048585,0.992633517495396,0.6090395480225989
0.048502,0.992633517495396,0.608352144469526
0.048019,0.992633517495396,0.6076662908680946
0.047881,0.992633517495396,0.6069819819819819
0.04752,0.992633517495396,0.6062992125984252
0.047391,0.992633517495396,0.6056179775280899
0.046675,0.992633517495396,0.6049382716049383
0.045404,0.992633517495396,0.6042600896860987
0.045335,0.992633517495396,0.6035834266517357
0.045239,0.992633517495396,0.6029082774049217
0.044959,0.992633517495396,0.6022346368715084
0.044443,0.992633517495396,0.6015625
0.044278,0.992633517495396,0.600891861761427
0.044116,0.992633517495396,0.6002227171492205
0.04408,0.992633517495396,0.5995550611790879
0.043911,0.992633517495396,0.5988888888888889
0.043702,0.992633517495396,0.5982241953385128
0.043611,0.992633517495396,0.5975609756097561
0.043288,0.992633517495396,0.5968992248062015
0.042883,0.992633517495396,0.5962389380530974
0.042872,0.992633517495396,0.5955801104972376
0.042677,0.992633517495396,0.5949227373068433
0.042385,0.992633517495396,0.5942668136714443
0.042024,0.992633517495396,0.5936123348017621
0.041593,0.992633517495396,0.592959295929593
0.04148,0.992633517495396,0.5923076923076923
0.041048,0.992633517495396,0.5916575192096597
0.040679,0.992633517495396,0.5910087719298246
0.040178,0.994475138121547,0.5914567360350493
0.039876,0.994475138121547,0.5908096280087527
0.039731,0.994475138121547,0.5901639344262295
0.039698,0.994475138121547,0.5895196506550219
0.038859,0.994475138121547,0.5888767720828789
0.038652,0.994475138121547,0.5882352941176471
0.038493,0.994475138121547,0.5875952121871599
0.038407,0.994475138121547,0.5869565217391305
0.038382,0.994475138121547,0.5863192182410424
0.037052,0.994475138121547,0.5856832971800434
0.036953,0.994475138121547,0.5850487540628385
0.036865,0.994475138121547,0.5844155844155844
0.036747,0.994475138121547,0.5837837837837838
0.03674,0.994475138121547,0.5831533477321814
0.036398,0.994475138121547,0.5825242718446602
0.036199,0.994475138121547,0.5818965517241379
0.03616,0.996316758747698,0.5823466092572659
0.035168,0.996316758747698,0.5817204301075268
0.034754,0.996316758747698,0.5810955961331902
0.034732,0.996316758747698,0.5804721030042919
0.034695,0.996316758747698,0.579849946409432
0.032395,0.996316758747698,0.5792291220556746
0.031888,0.996316758747698,0.5786096256684492
0.031829,0.996316758747698,0.5779914529914529
0.031766,0.996316758747698,0.5773745997865528
0.031721,0.996316758747698,0.5767590618336887
0.031703,0.996316758747698,0.5761448349307774
0.031635,0.996316758747698,0.575531914893617
0.031543,0.996316758747698,0.5749202975557917
0.031539,0.996316758747698,0.5743099787685775
0.03151,0.996316758747698,0.5737009544008483
0.030171,0.996316758747698,0.573093220338983
0.030103,0.996316758747698,0.5724867724867725
0.029377,0.996316758747698,0.5718816067653277
0.028458,0.996316758747698,0.5712777191129884
0.028288,0.996316758747698,0.570675105485232
0.028158,0.996316758747698,0.5700737618545838
0.028006,0.996316758747698,0.5694736842105264
0.027277,0.996316758747698,0.5688748685594112
0.027268,0.996316758747698,0.5682773109243697
0.027236,0.996316758747698,0.5676810073452256
0.027091,0.996316758747698,0.5670859538784067
0.026988,0.998158379373849,0.5675392670157068
0.026305,0.998158379373849,0.5669456066945606
0.026155,0.998158379373849,0.5663531870428422
0.026114,0.998158379373849,0.5657620041753654
0.025955,0.998158379373849,0.5651720542231491
0.025868,0.998158379373849,0.5645833333333333
0.025571,0.998158379373849,0.5639958376690947
0.025277,0.998158379373849,0.5634095634095634
0.024344,0.998158379373849,0.5628245067497404
0.02426,0.998158379373849,0.5622406639004149
0.024091,0.998158379373849,0.5616580310880829
0.02406,0.998158379373849,0.5610766045548654
0.023855,0.998158379373849,0.5604963805584281
0.023852,0.998158379373849,0.5599173553719008
0.023802,0.998158379373849,0.5593395252837977
0.023726,0.998158379373849,0.5587628865979382
0.023421,0.998158379373849,0.5581874356333677
0.023346,0.998158379373849,0.5576131687242798
0.0229,0.998158379373849,0.5570400822199383
0.022579,0.998158379373849,0.5564681724845996
0.022353,0.998158379373849,0.5558974358974359
0.022198,0.998158379373849,0.555327868852459
0.021873,0.998158379373849,0.5547594677584442
0.021817,0.998158379373849,0.5541922290388548
0.021574,0.998158379373849,0.5536261491317671
0.021359,0.998158379373849,0.5530612244897959
0.021304,0.998158379373849,0.5524974515800204
0.021153,0.998158379373849,0.5519348268839104
0.020078,0.998158379373849,0.5513733468972533
0.019979,0.998158379373849,0.5508130081300813
0.019941,0.998158379373849,0.550253807106599
0.019906,0.998158379373849,0.5496957403651116
0.019779,0.998158379373849,0.5491388044579534
0.019586,0.998158379373849,0.548582995951417
0.019323,0.998158379373849,0.5480283114256825
0.019199,0.998158379373849,0.5474747474747474
0.018849,0.998158379373849,0.5469223007063572
0.018707,0.998158379373849,0.5463709677419355
0.018449,0.998158379373849,0.5458207452165156
0.017998,0.998158379373849,0.545271629778672
0.01787,0.998158379373849,0.5447236180904522
0.017696,0.998158379373849,0.5441767068273092
0.017102,0.998158379373849,0.5436308926780341
0.017002,0.998158379373849,0.5430861723446894
0.01665,0.998158379373849,0.5425425425425425
0.016566,0.998158379373849,0.542
0.016511,0.998158379373849,0.5414585414585414
0.016363,0.998158379373849,0.5409181636726547
0.01591,0.998158379373849,0.5403788634097707
0.015549,0.998158379373849,0.5398406374501992
0.015522,0.998158379373849,0.5393034825870647
0.015152,0.998158379373849,0.5387673956262425
0.014995,0.998158379373849,0.5382323733862959
0.014992,0.998158379373849,0.5376984126984127
0.014831,0.998158379373849,0.5371655104063429
0.01455,0.998158379373849,0.5366336633663367
0.014463,0.998158379373849,0.5361028684470821
0.014313,0.998158379373849,0.5355731225296443
0.013881,0.998158379373849,0.5350444225074038
0.013828,0.998158379373849,0.534516765285996
0.013823,0.998158379373849,0.5339901477832513
0.013695,0.998158379373849,0.5334645669291339
0.013089,0.998158379373849,0.5329400196656834
0.01303,0.998158379373849,0.5324165029469549
0.012978,0.998158379373849,0.5318940137389597
0.012962,0.998158379373849,0.5313725490196078
0.012835,0.998158379373849,0.5308521057786484
0.012727,0.998158379373849,0.5303326810176126
0.012647,0.998158379373849,0.5298142717497556
0.012322,0.998158379373849,0.529296875
0.012299,0.998158379373849,0.5287804878048781
0.01229,0.998158379373849,0.5282651072124757
0.01125,0.998158379373849,0.5277507302823758
0.011205,0.998158379373849,0.5272373540856031
0.011176,0.998158379373849,0.5267249757045676
0.011164,0.998158379373849,0.5262135922330097
0.011097,0.998158379373849,0.5257032007759457
0.011065,0.998158379373849,0.5251937984496124
0.010982,0.998158379373849,0.5246853823814134
0.010921,0.998158379373849,0.5241779497098646
0.010903,0.998158379373849,0.523671497584541
0.010823,0.998158379373849,0.5231660231660231
0.01077,0.998158379373849,0.5226615236258437
0.010746,0.998158379373849,0.5221579961464354
0.010634,0.998158379373849,0.5216554379210779
0.010601,0.998158379373849,0.5211538461538462
0.010559,0.998158379373849,0.5206532180595581
0.01052,0.998158379373849,0.5201535508637236
0.01046,0.998158379373849,0.5196548418024928
0.010398,0.998158379373849,0.5191570881226054
0.010331,0.998158379373849,0.5186602870813397
0.010025,0.998158379373849,0.5181644359464627
0.010001,0.998158379373849,0.5176695319961796
0.009925,0.998158379373849,0.517175572519084
0.009897,0.998158379373849,0.5166825548141086
0.009881,0.998158379373849,0.5161904761904762
0.009879,0.998158379373849,0.5156993339676499
0.009398,0.998158379373849,0.5152091254752852
0.009395,0.998158379373849,0.5147198480531814
0.009311,0.998158379373849,0.5142314990512334
0.009277,0.998158379373849,0.5137440758293839
0.009094,0.998158379373849,0.5132575757575758
0.008973,0.998158379373849,0.5127719962157048
0.008779,0.998158379373849,0.5122873345935728
0.008692,0.998158379373849,0.5118035882908404
0.008646,0.998158379373849,0.5113207547169811
0.008615,0.998158379373849,0.5108388312912346
0.008517,0.998158379373849,0.5103578154425612
0.008417,0.998158379373849,0.5098777046095955
0.008341,0.998158379373849,0.5093984962406015
0.008328,0.998158379373849,0.5089201877934272
0.008301,0.998158379373849,0.5084427767354597
0.008221,0.998158379373849,0.5079662605435802
0.008217,0.998158379373849,0.5074906367041199
0.008186,0.998158379373849,0.5070159027128157
0.008147,0.998158379373849,0.5065420560747663
0.008021,0.998158379373849,0.5060690943043884
0.008,0.998158379373849,0.5055970149253731
0.007967,0.998158379373849,0.5051258154706431
0.007938,0.998158379373849,0.5046554934823091
0.007696,0.998158379373849,0.5041860465116279
0.007657,0.998158379373849,0.5037174721189591
0.007608,0.998158379373849,0.5032497678737233
0.007524,0.998158379373849,0.5027829313543599
0.007449,0.998158379373849,0.5023169601482854
0.00744,0.998158379373849,0.5018518518518519
0.007405,0.998158379373849,0.5013876040703052
0.007404,0.998158379373849,0.5009242144177449
0.007402,0.998158379373849,0.5004616805170822
0.007355,0.998158379373849,0.5
0.007289,0.998158379373849,0.49953917050691243
0.007083,0.998158379373849,0.4990791896869245
0.006933,0.998158379373849,0.49862005519779207
0.00684,0.998158379373849,0.49816176470588236
0.006801,0.998158379373849,0.49770431588613406
0.006688,0.998158379373849,0.4972477064220184
0.006654,0.998158379373849,0.49679193400549954
0.006501,0.998158379373849,0.49633699633699635
0.006488,0.998158379373849,0.4958828911253431
0.006419,0.998158379373849,0.4954296160877514
0.006417,0.998158379373849,0.4949771689497717
0.006405,0.998158379373849,0.49452554744525545
0.006375,0.998158379373849,0.49407474931631723
0.006366,0.998158379373849,0.4936247723132969
0.006363,0.998158379373849,0.4931756141947225
0.006331,0.998158379373849,0.49272727272727274
0.006153,0.998158379373849,0.49227974568574023
0.006071,0.998158379373849,0.49183303085299457
0.00607,0.998158379373849,0.4913871260199456
0.005947,0.998158379373849,0.49094202898550726
0.005941,0.998158379373849,0.49049773755656106
0.00592,0.998158379373849,0.49005424954792043
0.005909,0.998158379373849,0.4896115627822945
0.0059,0.998158379373849,0.4891696750902527
0.005885,0.998158379373849,0.48872858431018934
0.005866,0.998158379373849,0.4882882882882883
0.005806,0.998158379373849,0.4878487848784879
0.005787,0.998158379373849,0.48741007194244607
0.005744,0.998158379373849,0.48697214734950584
0.005653,0.998158379373849,0.4865350089766607
0.005598,0.998158379373849,0.4860986547085202
0.005555,0.998158379373849,0.48566308243727596
0.0055,0.998158379373849,0.4852282900626679
0.005411,0.998158379373849,0.4847942754919499
0.005319,0.998158379373849,0.484361036639857
0.005243,0.998158379373849,0.48392857142857143
0.005218,0.998158379373849,0.48349687778768957
0.005061,0.998158379373849,0.483065953654189
0.004993,0.998158379373849,0.4826357969723954
0.004962,0.998158379373849,0.4822064056939502
0.004895,0.998158379373849,0.4817777777777778
0.004856,0.998158379373849,0.48134991119005327
0.004819,0.998158379373849,0.48092280390417036
0.004742,0.998158379373849,0.4804964539007092
0.004695,0.998158379373849,0.4800708591674048
0.004668,0.998158379373849,0.479646017699115
0.004666,0.998158379373849,0.4792219274977896
0.004647,0.998158379373849,0.4787985865724382
0.00464,0.998158379373849,0.4783759929390997
0.004625,0.998158379373849,0.47795414462081126
0.004622,0.998158379373849,0.4775330396475771
0.00462,0.998158379373849,0.477112676056338
0.004568,0.998158379373849,0.4766930518909411
0.004518,0.998158379373849,0.47627416520210897
0.004415,0.998158379373849,0.47585601404741
0.00432,0.998158379373849,0.47543859649122805
0.004319,0.998158379373849,0.4750219106047327
0.004314,0.998158379373849,0.4746059544658494
0.004298,0.998158379373849,0.4741907261592301
0.004258,0.998158379373849,0.4733624454148472
0.004255,0.998158379373849,0.47294938917975565
0.004198,0.998158379373849,0.47253705318221445
0.004124,0.998158379373849,0.4721254355400697
0.004074,0.998158379373849,0.47171453437771976
0.004014,0.998158379373849,0.47130434782608693
0.003918,0.998158379373849,0.47089487402258906
0.003912,0.998158379373849,0.4704861111111111
0.003911,0.998158379373849,0.47007805724197743
0.003877,0.998158379373849,0.4696707105719237
0.00381,1.0,0.4701298701298701
0.0038,1.0,0.46972318339100344
0.003773,1.0,0.4693171996542783
0.003754,1.0,0.4689119170984456
0.00374,1.0,0.4685073339085418
0.003682,1.0,0.4681034482758621
0.003676,1.0,0.46770025839793283
0.003635,1.0,0.46729776247848537
0.003634,1.0,0.46689595872742906
0.0036,1.0,0.46649484536082475
0.003571,1.0,0.4660944206008584
0.00356,1.0,0.46569468267581476
0.003548,1.0,0.4652956298200514
0.003543,1.0,0.4648972602739726
0.003514,1.0,0.4641025641025641
0.003513,1.0,0.4637062339880444
0.003486,1.0,0.46331058020477817
0.003483,1.0,0.4629156010230179
0.003462,1.0,0.46252129471890974
0.003453,1.0,0.4621276595744681
0.00343,1.0,0.461734693877551
0.003414,1.0,0.4613423959218352
0.003409,1.0,0.4609507640067912
0.003406,1.0,0.46055979643765904
0.003388,1.0,0.46016949152542375
0.003375,1.0,0.45977984758679086
0.003357,1.0,0.4593908629441624
0.003355,1.0,0.45900253592561285
0.003338,1.0,0.4582278481012658
0.003298,1.0,0.45784148397976393
0.003287,1.0,0.45745577085088457
0.003148,1.0,0.45707070707070707
0.003147,1.0,0.456686291000841
0.003136,1.0,0.45630252100840335
0.003117,1.0,0.45591939546599497
0.003115,1.0,0.45553691275167785
0.003095,1.0,0.4551550712489522
0.003016,1.0,0.4547738693467337
0.00298,1.0,0.45439330543933054
0.00297,1.0,0.4540133779264214
0.002966,1.0,0.45363408521303256
0.002832,1.0,0.4532554257095159
0.002812,1.0,0.45287739783152625
0.002712,1.0,0.4525
0.002628,1.0,0.4521232306411324
0.002624,1.0,0.45174708818635606
0.002606,1.0,0.4513715710723192
0.002602,1.0,0.45099667774086377
0.002598,1.0,0.45062240663900416
0.002555,1.0,0.4502487562189055
0.002506,1.0,0.4498757249378625
0.002472,1.0,0.44950331125827814
0.002471,1.0,0.4491315136476427
0.002455,1.0,0.44838976052848883
0.00245,1.0,0.44801980198019803
0.002431,1.0,0.4476504534212696
0.002373,1.0,0.4472817133443163
0.00231,1.0,0.4469135802469136
0.0023,1.0,0.4465460526315789
0.002253,1.0,0.44617912900575185
0.002236,1.0,0.4458128078817734
0.002235,1.0,0.44544708777686626
0.002229,1.0,0.44508196721311477
0.002209,1.0,0.44471744471744473
0.002208,1.0,0.44435351882160395
0.002102,1.0,0.4439901880621423
0.002052,1.0,0.44362745098039214
0.002042,1.0,0.44326530612244897
0.002021,1.0,0.4429037520391517
0.00197,1.0,0.44254278728606355
0.001898,1.0,0.44218241042345274
0.001897,1.0,0.44182262001627337
0.001874,1.0,0.44146341463414634
0.001846,1.0,0.44110479285134035
0.001844,1.0,0.4407467532467532
0.001778,1.0,0.44038929440389296
0.001743,1.0,0.440032414910859
0.001726,1.0,0.43967611336032386
0.001698,1.0,0.4393203883495146
0.00168,1.0,0.43896523848019403
0.001674,1.0,0.438610662358643
0.001671,1.0,0.43825665859564167
0.001663,1.0,0.43790322580645163
0.001655,1.0,0.4375503626107977
0.001632,1.0,0.43719806763285024
0.001608,1.0,0.43684633950120677
0.001573,1.0,0.4364951768488746
0.001514,1.0,0.43614457831325304
0.001496,1.0,0.43579454253611555
0.001489,1.0,0.43544506816359263
0.001481,1.0,0.43509615384615385
0.001475,1.0,0.4347477982385909
0.001452,1.0,0.4344
0.001429,1.0,0.434052757793765
0.001411,1.0,0.43370607028753994
0.001401,1.0,0.43335993615323226
0.001394,1.0,0.43301435406698563
0.001385,1.0,0.4323248407643312
0.001378,1.0,0.431980906921241
0.001334,1.0,0.431637519872814
0.001316,1.0,0.4312946783161239
0.001305,1.0,0.430952380952381
0.001231,1.0,0.43061062648691517
0.001192,1.0,0.43026941362916005
0.001162,1.0,0.42992874109263657
0.001134,1.0,0.4295886075949367
0.001107,1.0,0.42924901185770753
0.001053,1.0,0.42890995260663506
0.001052,1.0,0.42857142857142855
0.001039,1.0,0.4282334384858044
0.001027,1.0,0.42789598108747046
0.001018,1.0,0.4275590551181102
0.001015,1.0,0.42722265932336745
0.001003,1.0,0.4268867924528302
0.000988,1.0,0.4265514532600157
0.000971,1.0,0.4262166405023548
0.000955,1.0,0.4258823529411765
0.000934,1.0,0.42554858934169276
0.000932,1.0,0.42521534847298353
0.00092,1.0,0.42488262910798125
0.000916,1.0,0.4245504300234558
0.000911,1.0,0.42421875
0.00091,1.0,0.4235569422776911
0.0009,1.0,0.4232268121590023
0.000893,1.0,0.42289719626168226
0.000879,1.0,0.422568093385214
0.000875,1.0,0.42223950233281493
0.000841,1.0,0.4219114219114219
0.000808,1.0,0.421583850931677
0.000784,1.0,0.4212567882079131
0.000781,1.0,0.42093023255813955
0.000774,1.0,0.4206041828040279
0.000767,1.0,0.42027863777089786
0.00076,1.0,0.419953596287703
0.000756,1.0,0.419629057187017
0.000755,1.0,0.4193050193050193
0.000727,1.0,0.41898148148148145
0.000703,1.0,0.41865844255975326
0.000702,1.0,0.41833590138674887
0.000683,1.0,0.418013856812933
0.000675,1.0,0.4176923076923077
0.000672,1.0,0.4173712528823982
0.000671,1.0,0.41705069124423966
0.000625,1.0,0.4167306216423638
0.00061,1.0,0.41641104294478526
0.000607,1.0,0.4160919540229885
0.000601,1.0,0.41577335375191427
0.0006,1.0,0.41545524100994646
0.000581,1.0,0.4151376146788991
0.000563,1.0,0.41482047364400304
0.000545,1.0,0.41450381679389314
0.00054,1.0,0.41418764302059496
0.000523,1.0,0.4138719512195122
0.000513,1.0,0.4135567402894136
0.000508,1.0,0.4132420091324201
0.000501,1.0,0.4129277566539924
0.000496,1.0,0.4126139817629179
0.000485,1.0,0.4123006833712984
0.000484,1.0,0.41198786039453716
0.000476,1.0,0.4116755117513268
0.000471,1.0,0.4113636363636364
0.000459,1.0,0.4110522331566995
0.000447,1.0,0.41074130105900153
0.000415,1.0,0.41043083900226757
0.000413,1.0,0.41012084592145015
0.000407,1.0,0.409811320754717
0.000394,1.0,0.4095022624434389
0.000392,1.0,0.4091936699321778
0.000389,1.0,0.4088855421686747
0.000387,1.0,0.40857787810383744
0.000381,1.0,0.40827067669172934
0.000377,1.0,0.40796393688955673
0.00037,1.0,0.40765765765765766
0.000358,1.0,0.40735183795948987
0.000352,1.0,0.4070464767616192
0.000348,1.0,0.4067415730337079
0.000339,1.0,0.406437125748503
0.000336,1.0,0.406133133881825
0.000331,1.0,0.40582959641255606
0.000308,1.0,0.4055265123226288
0.000306,1.0,0.4052238805970149
0.000301,1.0,0.40492170022371365
0.000291,1.0,0.4046199701937407
0.000284,1.0,0.4043186895011169
0.00027,1.0,0.40401785714285715
0.000267,1.0,0.4037174721189591
0.000266,1.0,0.4034175334323923
0.000264,1.0,0.40311804008908686
0.000263,1.0,0.40281899109792285
0.000252,1.0,0.40252038547071906
0.000242,1.0,0.4022222222222222
0.000238,1.0,0.40192450037009625
0.000237,1.0,0.40162721893491127
0.000236,1.0,0.401330376940133
0.000233,1.0,0.4010339734121123
0.00023,1.0,0.4007380073800738
0.000229,1.0,0.4004424778761062
0.000226,1.0,0.4001473839351511
0.000224,1.0,0.39985272459499266
0.000217,1.0,0.3995584988962472
0.000212,1.0,0.39897134459955913
0.000211,1.0,0.3986784140969163
0.000206,1.0,0.3983859134262656
0.000204,1.0,0.3980938416422287
0.000199,1.0,0.3972201901975128
0.000197,1.0,0.3969298245614035
0.000191,1.0,0.3966398831263696
0.000188,1.0,0.3963503649635037
0.000187,1.0,0.39606126914660833
0.000184,1.0,0.39577259475218657
0.00018,1.0,0.3954843408594319
0.000174,1.0,0.3951965065502183
0.00017,1.0,0.39490909090909093
0.000165,1.0,0.39433551198257083
0.000164,1.0,0.3940493468795356
0.000162,1.0,0.3937635968092821
