threshold,fpr,tpr
0.171558,0.16981132075471697,0.9705340699815838
0.170493,0.1708595387840671,0.9705340699815838
0.170004,0.1719077568134172,0.9705340699815838
0.168456,0.1719077568134172,0.9723756906077348
0.168413,0.17295597484276728,0.9723756906077348
0.165141,0.1740041928721174,0.9723756906077348
0.163414,0.1740041928721174,0.9742173112338858
0.161862,0.1750524109014675,0.9742173112338858
0.160792,0.1761006289308176,0.9742173112338858
0.15958,0.17714884696016772,0.9742173112338858
0.157731,0.17819706498951782,0.9742173112338858
0.157624,0.17819706498951782,0.9760589318600368
0.156693,0.17819706498951782,0.9779005524861878
0.156584,0.1792452830188679,0.9779005524861878
0.154864,0.18029350104821804,0.9779005524861878
0.153453,0.18134171907756813,0.9779005524861878
0.152826,0.18238993710691823,0.9779005524861878
0.151504,0.18343815513626835,0.9779005524861878
0.151397,0.18343815513626835,0.9797421731123389
0.149549,0.18448637316561844,0.9797421731123389
0.149456,0.18553459119496854,0.9797421731123389
0.148251,0.18658280922431866,0.9797421731123389
0.147848,0.18763102725366876,0.9797421731123389
0.147167,0.18867924528301888,0.9797421731123389
0.146978,0.18972746331236898,0.9797421731123389
0.146762,0.19077568134171907,0.9797421731123389
0.146199,0.1918238993710692,0.9797421731123389
0.145226,0.1928721174004193,0.9797421731123389
0.145089,0.19392033542976939,0.9797421731123389
0.144609,0.1949685534591195,0.9797421731123389
0.144507,0.1960167714884696,0.9797421731123389
0.144059,0.1970649895178197,0.9797421731123389
0.140396,0.19811320754716982,0.9797421731123389
0.14004,0.19811320754716982,0.9815837937384899
0.13961,0.19916142557651992,0.9815837937384899
0.139384,0.20020964360587,0.9815837937384899
0.138494,0.20125786163522014,0.9815837937384899
0.138122,0.20230607966457023,0.9815837937384899
0.135761,0.20335429769392033,0.9815837937384899
0.134069,0.20440251572327045,0.9815837937384899
0.133577,0.20545073375262055,0.9815837937384899
0.132558,0.20649895178197064,0.9815837937384899
0.131274,0.20754716981132076,0.9815837937384899
0.130825,0.20859538784067086,0.9815837937384899
0.130565,0.20964360587002095,0.9815837937384899
0.128356,0.21069182389937108,0.9815837937384899
0.128078,0.21174004192872117,0.9815837937384899
0.12793,0.21278825995807127,0.9815837937384899
0.127264,0.2138364779874214,0.9815837937384899
0.125725,0.2148846960167715,0.9815837937384899
0.125559,0.21593291404612158,0.9815837937384899
0.123647,0.2169811320754717,0.9815837937384899
0.122507,0.2169811320754717,0.9834254143646409
0.121383,0.2180293501048218,0.9834254143646409
0.121101,0.2190775681341719,0.9834254143646409
0.120779,0.22012578616352202,0.9834254143646409
0.12061,0.22117400419287211,0.9834254143646409
0.120576,0.2222222222222222,0.9834254143646409
0.120509,0.22327044025157233,0.9834254143646409
0.120146,0.22431865828092243,0.9834254143646409
0.119861,0.22536687631027252,0.9834254143646409
0.118878,0.22641509433962265,0.9834254143646409
0.118301,0.22746331236897274,0.9834254143646409
0.118125,0.22851153039832284,0.9834254143646409
0.117329,0.22955974842767296,0.9834254143646409
0.117144,0.23060796645702306,0.9834254143646409
0.116753,0.23165618448637318,0.9834254143646409
0.115357,0.23270440251572327,0.9834254143646409
0.113784,0.23375262054507337,0.9834254143646409
0.11376,0.2348008385744235,0.9834254143646409
0.112274,0.2358490566037736,0.9834254143646409
0.111667,0.23689727463312368,0.9834254143646409
0.111599,0.2379454926624738,0.9834254143646409
0.110906,0.2389937106918239,0.9834254143646409
0.109978,0.240041928721174,0.9834254143646409
0.108458,0.24109014675052412,0.9834254143646409
0.107858,0.24213836477987422,0.9834254143646409
0.107596,0.2431865828092243,0.9834254143646409
0.107417,0.24423480083857443,0.9834254143646409
0.107219,0.24528301886792453,0.9834254143646409
0.104046,0.24633123689727462,0.9834254143646409
0.103409,0.24737945492662475,0.9834254143646409
0.103293,0.24842767295597484,0.9834254143646409
0.10153,0.24947589098532494,0.9834254143646409
0.10102,0.25052410901467503,0.9834254143646409
0.100525,0.25157232704402516,0.9834254143646409
0.100136,0.2526205450733753,0.9834254143646409
0.098967,0.25366876310272535,0.9834254143646409
0.098612,0.25471698113207547,0.9834254143646409
0.098044,0.2557651991614256,0.9834254143646409
0.097396,0.25681341719077566,0.9834254143646409
0.097313,0.2578616352201258,0.9834254143646409
0.096138,0.2589098532494759,0.9834254143646409
0.095455,0.259958071278826,0.9834254143646409
0.095089,0.2610062893081761,0.9834254143646409
0.093474,0.2620545073375262,0.9834254143646409
0.093202,0.2631027253668763,0.9834254143646409
0.089786,0.2641509433962264,0.9834254143646409
0.089417,0.26519916142557654,0.9834254143646409
0.08805,0.2662473794549266,0.9834254143646409
0.087788,0.2672955974842767,0.9834254143646409
0.086305,0.26834381551362685,0.9834254143646409
0.086246,0.2693920335429769,0.9834254143646409
0.08432,0.27044025157232704,0.9834254143646409
0.083899,0.27148846960167716,0.9834254143646409
0.083441,0.27253668763102723,0.9834254143646409
0.083056,0.27358490566037735,0.9834254143646409
0.082732,0.2746331236897275,0.9834254143646409
0.081125,0.27568134171907754,0.9834254143646409
0.079818,0.27568134171907754,0.9852670349907919
0.079334,0.27672955974842767,0.9852670349907919
0.079143,0.2777777777777778,0.9852670349907919
0.078978,0.27882599580712786,0.9852670349907919
0.07889,0.279874213836478,0.9852670349907919
0.078531,0.2809224318658281,0.9852670349907919
0.078359,0.28197064989517817,0.9852670349907919
0.078207,0.2830188679245283,0.9852670349907919
0.077614,0.2840670859538784,0.9852670349907919
0.077465,0.2851153039832285,0.9852670349907919
0.077421,0.2861635220125786,0.9852670349907919
0.077408,0.28721174004192873,0.9852670349907919
0.077238,0.2882599580712788,0.9852670349907919
0.076763,0.2893081761006289,0.9852670349907919
0.076758,0.29035639412997905,0.9852670349907919
0.076496,0.2914046121593291,0.9852670349907919
0.076237,0.29245283018867924,0.9852670349907919
0.075674,0.29350104821802936,0.9852670349907919
0.075255,0.2945492662473795,0.9852670349907919
0.073995,0.29559748427672955,0.9852670349907919
0.07363,0.2966457023060797,0.9852670349907919
0.073539,0.2976939203354298,0.9852670349907919
0.073111,0.29874213836477986,0.9852670349907919
0.072451,0.29979035639413,0.9852670349907919
0.071597,0.3008385744234801,0.9852670349907919
0.071327,0.3018867924528302,0.9852670349907919
0.070823,0.3029350104821803,0.9852670349907919
0.070278,0.3039832285115304,0.9852670349907919
0.069915,0.3039832285115304,0.9871086556169429
0.069818,0.3050314465408805,0.9871086556169429
0.069642,0.3060796645702306,0.9871086556169429
0.069519,0.30712788259958074,0.9871086556169429
0.069391,0.3081761006289308,0.9871086556169429
0.06927,0.30922431865828093,0.9871086556169429
0.067314,0.31027253668763105,0.9871086556169429
0.067188,0.3113207547169811,0.9871086556169429
0.066625,0.31236897274633124,0.9871086556169429
0.066533,0.31341719077568136,0.9871086556169429
0.065757,0.31341719077568136,0.988950276243094
0.065702,0.31446540880503143,0.988950276243094
0.065604,0.31551362683438156,0.988950276243094
0.064857,0.3165618448637317,0.988950276243094
0.06466,0.31761006289308175,0.988950276243094
0.064317,0.31865828092243187,0.988950276243094
0.064175,0.319706498951782,0.988950276243094
0.063998,0.32075471698113206,0.988950276243094
0.063084,0.3218029350104822,0.988950276243094
0.062866,0.3218029350104822,0.990791896869245
0.062749,0.3228511530398323,0.990791896869245
0.062583,0.3238993710691824,0.990791896869245
0.062542,0.3249475890985325,0.990791896869245
0.062518,0.3259958071278826,0.990791896869245
0.061107,0.3270440251572327,0.990791896869245
0.060931,0.3280922431865828,0.990791896869245
0.060819,0.32914046121593293,0.990791896869245
0.06066,0.330188679245283,0.990791896869245
0.060655,0.3312368972746331,0.990791896869245
0.060332,0.33228511530398325,0.990791896869245
0.060271,0.3333333333333333,0.990791896869245
0.058967,0.33438155136268344,0.990791896869245
0.058646,0.33542976939203356,0.990791896869245
0.058235,0.33647798742138363,0.990791896869245
0.058153,0.33752620545073375,0.990791896869245
0.057682,0.3385744234800839,0.990791896869245
0.057538,0.33962264150943394,0.990791896869245
0.057014,0.34067085953878407,0.990791896869245
0.056589,0.3417190775681342,0.990791896869245
0.056406,0.34276729559748426,0.990791896869245
0.056149,0.3438155136268344,0.990791896869245
0.05598,0.3448637316561845,0.990791896869245
0.055806,0.34591194968553457,0.990791896869245
0.055618,0.3469601677148847,0.990791896869245
0.055576,0.3480083857442348,0.990791896869245
0.054708,0.3490566037735849,0.990791896869245
0.054458,0.350104821802935,0.990791896869245
0.054446,0.35115303983228513,0.990791896869245
0.053853,0.3522012578616352,0.990791896869245
0.053228,0.3532494758909853,0.990791896869245
0.052977,0.35429769392033544,0.990791896869245
0.052895,0.3553459119496855,0.990791896869245
0.052167,0.35639412997903563,0.990791896869245
0.051867,0.35744234800838576,0.990791896869245
0.051678,0.3584905660377358,0.990791896869245
0.051014,0.35953878406708595,0.990791896869245
0.05067,0.36058700209643607,0.990791896869245
0.049117,0.36163522012578614,0.990791896869245
0.048909,0.36163522012578614,0.992633517495396
0.048585,0.36268343815513626,0.992633517495396
0.048502,0.3637316561844864,0.992633517495396
0.048019,0.36477987421383645,0.992633517495396
0.047881,0.3658280922431866,0.992633517495396
0.04752,0.3668763102725367,0.992633517495396
0.047391,0.36792452830188677,0.992633517495396
0.046675,0.3689727463312369,0.992633517495396
0.045404,0.370020964360587,0.992633517495396
0.045335,0.3710691823899371,0.992633517495396
0.045239,0.3721174004192872,0.992633517495396
0.044959,0.3731656184486373,0.992633517495396
0.044443,0.3742138364779874,0.992633517495396
0.044278,0.3752620545073375,0.992633517495396
0.044116,0.37631027253668764,0.992633517495396
0.04408,0.37735849056603776,0.992633517495396
0.043911,0.37840670859538783,0.992633517495396
0.043702,0.37945492662473795,0.992633517495396
0.043611,0.3805031446540881,0.992633517495396
0.043288,0.38155136268343814,0.992633517495396
0.042883,0.38259958071278827,0.992633517495396
0.042872,0.3836477987421384,0.992633517495396
0.042677,0.38469601677148846,0.992633517495396
0.042385,0.3857442348008386,0.992633517495396
0.042024,0.3867924528301887,0.992633517495396
0.041593,0.38784067085953877,0.992633517495396
0.04148,0.3888888888888889,0.992633517495396
0.041048,0.389937106918239,0.992633517495396
0.040679,0.3909853249475891,0.992633517495396
0.040178,0.3909853249475891,0.994475138121547
0.039876,0.3920335429769392,0.994475138121547
0.039731,0.39308176100628933,0.994475138121547
0.039698,0.3941299790356394,0.994475138121547
0.038859,0.3951781970649895,0.994475138121547
0.038652,0.39622641509433965,0.994475138121547
0.038493,0.3972746331236897,0.994475138121547
0.038407,0.39832285115303984,0.994475138121547
0.038382,0.39937106918238996,0.994475138121547
0.037052,0.40041928721174,0.994475138121547
0.036953,0.40146750524109015,0.994475138121547
0.036865,0.4025157232704403,0.994475138121547
0.036747,0.40356394129979034,0.994475138121547
0.03674,0.40461215932914046,0.994475138121547
0.036398,0.4056603773584906,0.994475138121547
0.036199,0.40670859538784065,0.994475138121547
0.03616,0.40670859538784065,0.996316758747698
0.035168,0.4077568134171908,0.996316758747698
0.034754,0.4088050314465409,0.996316758747698
0.034732,0.40985324947589097,0.996316758747698
0.034695,0.4109014675052411,0.996316758747698
0.032395,0.4119496855345912,0.996316758747698
0.031888,0.4129979035639413,0.996316758747698
0.031829,0.4140461215932914,0.996316758747698
0.031766,0.41509433962264153,0.996316758747698
0.031721,0.4161425576519916,0.996316758747698
0.031703,0.4171907756813417,0.996316758747698
0.031635,0.41823899371069184,0.996316758747698
0.031543,0.4192872117400419,0.996316758747698
0.031539,0.42033542976939203,0.996316758747698
0.03151,0.42138364779874216,0.996316758747698
0.030171,0.4224318658280922,0.996316758747698
0.030103,0.42348008385744235,0.996316758747698
0.029377,0.42452830188679247,0.996316758747698
0.028458,0.42557651991614254,0.996316758747698
0.028288,0.42662473794549266,0.996316758747698
0.028158,0.4276729559748428,0.996316758747698
0.028006,0.42872117400419285,0.996316758747698
0.027277,0.429769392033543,0.996316758747698
0.027268,0.4308176100628931,0.996316758747698
0.027236,0.43186582809224316,0.996316758747698
0.027091,0.4329140461215933,0.996316758747698
0.026988,0.4329140461215933,0.998158379373849
0.026305,0.4339622641509434,0.998158379373849
0.026155,0.4350104821802935,0.998158379373849
0.026114,0.4360587002096436,0.998158379373849
0.025955,0.4371069182389937,0.998158379373849
0.025868,0.4381551362683438,0.998158379373849
0.025571,0.4392033542976939,0.998158379373849
0.025277,0.44025157232704404,0.998158379373849
0.024344,0.4412997903563941,0.998158379373849
0.02426,0.44234800838574423,0.998158379373849
0.024091,0.44339622641509435,0.998158379373849
0.02406,0.4444444444444444,0.998158379373849
0.023855,0.44549266247379454,0.998158379373849
0.023852,0.44654088050314467,0.998158379373849
0.023802,0.44758909853249473,0.998158379373849
0.023726,0.44863731656184486,0.998158379373849
0.023421,0.449685534591195,0.998158379373849
0.023346,0.45073375262054505,0.998158379373849
0.0229,0.45178197064989517,0.998158379373849
0.022579,0.4528301886792453,0.998158379373849
0.022353,0.45387840670859536,0.998158379373849
0.022198,0.4549266247379455,0.998158379373849
0.021873,0.4559748427672956,0.998158379373849
0.021817,0.4570230607966457,0.998158379373849
0.021574,0.4580712788259958,0.998158379373849
0.021359,0.4591194968553459,0.998158379373849
0.021304,0.46016771488469604,0.998158379373849
0.021153,0.4612159329140461,0.998158379373849
0.020078,0.46226415094339623,0.998158379373849
0.019979,0.46331236897274636,0.998158379373849
0.019941,0.4643605870020964,0.998158379373849
0.019906,0.46540880503144655,0.998158379373849
0.019779,0.46645702306079667,0.998158379373849
0.019586,0.46750524109014674,0.998158379373849
0.019323,0.46855345911949686,0.998158379373849
0.019199,0.469601677148847,0.998158379373849
0.018849,0.47064989517819705,0.998158379373849
0.018707,0.4716981132075472,0.998158379373849
0.018449,0.4727463312368973,0.998158379373849
0.017998,0.47379454926624737,0.998158379373849
0.01787,0.4748427672955975,0.998158379373849
0.017696,0.4758909853249476,0.998158379373849
0.017102,0.4769392033542977,0.998158379373849
0.017002,0.4779874213836478,0.998158379373849
0.01665,0.4790356394129979,0.998158379373849
0.016566,0.480083857442348,0.998158379373849
0.016511,0.4811320754716981,0.998158379373849
0.016363,0.48218029350104824,0.998158379373849
0.01591,0.4832285115303983,0.998158379373849
0.015549,0.48427672955974843,0.998158379373849
0.015522,0.48532494758909855,0.998158379373849
0.015152,0.4863731656184486,0.998158379373849
0.014995,0.48742138364779874,0.998158379373849
0.014992,0.48846960167714887,0.998158379373849
0.014831,0.48951781970649894,0.998158379373849
0.01455,0.49056603773584906,0.998158379373849
0.014463,0.4916142557651992,0.998158379373849
0.014313,0.49266247379454925,0.998158379373849
0.013881,0.4937106918238994,0.998158379373849
0.013828,0.4947589098532495,0.998158379373849
0.013823,0.49580712788259956,0.998158379373849
0.013695,0.4968553459119497,0.998158379373849
0.013089,0.4979035639412998,0.998158379373849
0.01303,0.4989517819706499,0.998158379373849
0.012978,0.5,0.998158379373849
0.012962,0.5010482180293501,0.998158379373849
0.012835,0.5020964360587002,0.998158379373849
0.012727,0.5031446540880503,0.998158379373849
0.012647,0.5041928721174004,0.998158379373849
0.012322,0.5052410901467506,0.998158379373849
0.012299,0.5062893081761006,0.998158379373849
0.01229,0.5073375262054507,0.998158379373849
0.01125,0.5083857442348009,0.998158379373849
0.011205,0.5094339622641509,0.998158379373849
0.011176,0.510482180293501,0.998158379373849
0.011164,0.5115303983228512,0.998158379373849
0.011097,0.5125786163522013,0.998158379373849
0.011065,0.5136268343815513,0.998158379373849
0.010982,0.5146750524109015,0.998158379373849
0.010921,0.5157232704402516,0.998158379373849
0.010903,0.5167714884696016,0.998158379373849
0.010823,0.5178197064989518,0.998158379373849
0.01077,0.5188679245283019,0.998158379373849
0.010746,0.519916142557652,0.998158379373849
0.010634,0.5209643605870021,0.998158379373849
0.010601,0.5220125786163522,0.998158379373849
0.010559,0.5230607966457023,0.998158379373849
0.01052,0.5241090146750524,0.998158379373849
0.01046,0.5251572327044025,0.998158379373849
0.010398,0.5262054507337526,0.998158379373849
0.010331,0.5272536687631028,0.998158379373849
0.010025,0.5283018867924528,0.998158379373849
0.010001,0.5293501048218029,0.998158379373849
0.009925,0.5303983228511531,0.998158379373849
0.009897,0.5314465408805031,0.998158379373849
0.009881,0.5324947589098532,0.998158379373849
0.009879,0.5335429769392034,0.998158379373849
0.009398,0.5345911949685535,0.998158379373849
0.009395,0.5356394129979035,0.998158379373849
0.009311,0.5366876310272537,0.998158379373849
0.009277,0.5377358490566038,0.998158379373849
0.009094,0.5387840670859538,0.998158379373849
0.008973,0.539832285115304,0.998158379373849
0.008779,0.5408805031446541,0.998158379373849
0.008692,0.5419287211740041,0.998158379373849
0.008646,0.5429769392033543,0.998158379373849
0.008615,0.5440251572327044,0.998158379373849
0.008517,0.5450733752620545,0.998158379373849
0.008417,0.5461215932914046,0.998158379373849
0.008341,0.5471698113207547,0.998158379373849
0.008328,0.5482180293501048,0.998158379373849
0.008301,0.549266247379455,0.998158379373849
0.008221,0.550314465408805,0.998158379373849
0.008217,0.5513626834381551,0.998158379373849
0.008186,0.5524109014675053,0.998158379373849
0.008147,0.5534591194968553,0.998158379373849
0.008021,0.5545073375262054,0.998158379373849
0.008,0.5555555555555556,0.998158379373849
0.007967,0.5566037735849056,0.998158379373849
0.007938,0.5576519916142557,0.998158379373849
0.007696,0.5587002096436059,0.998158379373849
0.007657,0.559748427672956,0.998158379373849
0.007608,0.560796645702306,0.998158379373849
0.007524,0.5618448637316562,0.998158379373849
0.007449,0.5628930817610063,0.998158379373849
0.00744,0.5639412997903563,0.998158379373849
0.007405,0.5649895178197065,0.998158379373849
0.007404,0.5660377358490566,0.998158379373849
0.007402,0.5670859538784067,0.998158379373849
0.007355,0.5681341719077568,0.998158379373849
0.007289,0.5691823899371069,0.998158379373849
0.007083,0.570230607966457,0.998158379373849
0.006933,0.5712788259958071,0.998158379373849
0.00684,0.5723270440251572,0.998158379373849
0.006801,0.5733752620545073,0.998158379373849
0.006688,0.5744234800838575,0.998158379373849
0.006654,0.5754716981132075,0.998158379373849
0.006501,0.5765199161425576,0.998158379373849
0.006488,0.5775681341719078,0.998158379373849
0.006419,0.5786163522012578,0.998158379373849
0.006417,0.5796645702306079,0.998158379373849
0.006405,0.5807127882599581,0.998158379373849
0.006375,0.5817610062893082,0.998158379373849
0.006366,0.5828092243186582,0.998158379373849
0.006363,0.5838574423480084,0.998158379373849
0.006331,0.5849056603773585,0.998158379373849
0.006153,0.5859538784067087,0.998158379373849
0.006071,0.5870020964360587,0.998158379373849
0.00607,0.5880503144654088,0.998158379373849
0.005947,0.589098532494759,0.998158379373849
0.005941,0.590146750524109,0.998158379373849
0.00592,0.5911949685534591,0.998158379373849
0.005909,0.5922431865828093,0.998158379373849
0.0059,0.5932914046121593,0.998158379373849
0.005885,0.5943396226415094,0.998158379373849
0.005866,0.5953878406708596,0.998158379373849
0.005806,0.5964360587002097,0.998158379373849
0.005787,0.5974842767295597,0.998158379373849
0.005744,0.5985324947589099,0.998158379373849
0.005653,0.59958071278826,0.998158379373849
0.005598,0.60062893081761,0.998158379373849
0.005555,0.6016771488469602,0.998158379373849
0.0055,0.6027253668763103,0.998158379373849
0.005411,0.6037735849056604,0.998158379373849
0.005319,0.6048218029350105,0.998158379373849
0.005243,0.6058700209643606,0.998158379373849
0.005218,0.6069182389937107,0.998158379373849
0.005061,0.6079664570230608,0.998158379373849
0.004993,0.6090146750524109,0.998158379373849
0.004962,0.610062893081761,0.998158379373849
0.004895,0.6111111111111112,0.998158379373849
0.004856,0.6121593291404612,0.998158379373849
0.004819,0.6132075471698113,0.998158379373849
0.004742,0.6142557651991615,0.998158379373849
0.004695,0.6153039832285115,0.998158379373849
0.004668,0.6163522012578616,0.998158379373849
0.004666,0.6174004192872118,0.998158379373849
0.004647,0.6184486373165619,0.998158379373849
0.00464,0.6194968553459119,0.998158379373849
0.004625,0.6205450733752621,0.998158379373849
0.004622,0.6215932914046122,0.998158379373849
0.00462,0.6226415094339622,0.998158379373849
0.004568,0.6236897274633124,0.998158379373849
0.004518,0.6247379454926625,0.998158379373849
0.004415,0.6257861635220126,0.998158379373849
0.00432,0.6268343815513627,0.998158379373849
0.004319,0.6278825995807128,0.998158379373849
0.004314,0.6289308176100629,0.998158379373849
0.004298,0.629979035639413,0.998158379373849
0.004258,0.6320754716981132,0.998158379373849
0.004255,0.6331236897274634,0.998158379373849
0.004198,0.6341719077568134,0.998158379373849
0.004124,0.6352201257861635,0.998158379373849
0.004074,0.6362683438155137,0.998158379373849
0.004014,0.6373165618448637,0.998158379373849
0.003918,0.6383647798742138,0.998158379373849
0.003912,0.639412997903564,0.998158379373849
0.003911,0.640461215932914,0.998158379373849
0.003877,0.6415094339622641,0.998158379373849
0.00381,0.6415094339622641,1.0
0.0038,0.6425576519916143,1.0
0.003773,0.6436058700209644,1.0
0.003754,0.6446540880503144,1.0
0.00374,0.6457023060796646,1.0
0.003682,0.6467505241090147,1.0
0.003676,0.6477987421383647,1.0
0.003635,0.6488469601677149,1.0
0.003634,0.649895178197065,1.0
0.0036,0.6509433962264151,1.0
0.003571,0.6519916142557652,1.0
0.00356,0.6530398322851153,1.0
0.003548,0.6540880503144654,1.0
0.003543,0.6551362683438156,1.0
0.003514,0.6572327044025157,1.0
0.003513,0.6582809224318659,1.0
0.003486,0.6593291404612159,1.0
0.003483,0.660377358490566,1.0
0.003462,0.6614255765199162,1.0
0.003453,0.6624737945492662,1.0
0.00343,0.6635220125786163,1.0
0.003414,0.6645702306079665,1.0
0.003409,0.6656184486373166,1.0
0.003406,0.6666666666666666,1.0
0.003388,0.6677148846960168,1.0
0.003375,0.6687631027253669,1.0
0.003357,0.6698113207547169,1.0
0.003355,0.6708595387840671,1.0
0.003338,0.6729559748427673,1.0
0.003298,0.6740041928721174,1.0
0.003287,0.6750524109014675,1.0
0.003148,0.6761006289308176,1.0
0.003147,0.6771488469601677,1.0
0.003136,0.6781970649895178,1.0
0.003117,0.6792452830188679,1.0
0.003115,0.6802935010482181,1.0
0.003095,0.6813417190775681,1.0
0.003016,0.6823899371069182,1.0
0.00298,0.6834381551362684,1.0
0.00297,0.6844863731656184,1.0
0.002966,0.6855345911949685,1.0
0.002832,0.6865828092243187,1.0
0.002812,0.6876310272536688,1.0
0.002712,0.6886792452830188,1.0
0.002628,0.689727463312369,1.0
0.002624,0.6907756813417191,1.0
0.002606,0.6918238993710691,1.0
0.002602,0.6928721174004193,1.0
0.002598,0.6939203354297694,1.0
0.002555,0.6949685534591195,1.0
0.002506,0.6960167714884696,1.0
0.002472,0.6970649895178197,1.0
0.002471,0.6981132075471698,1.0
0.002455,0.70020964360587,1.0
0.00245,0.7012578616352201,1.0
0.002431,0.7023060796645703,1.0
0.002373,0.7033542976939203,1.0
0.00231,0.7044025157232704,1.0
0.0023,0.7054507337526206,1.0
0.002253,0.7064989517819706,1.0
0.002236,0.7075471698113207,1.0
0.002235,0.7085953878406709,1.0
0.002229,0.709643605870021,1.0
0.002209,0.710691823899371,1.0
0.002208,0.7117400419287212,1.0
0.002102,0.7127882599580713,1.0
0.002052,0.7138364779874213,1.0
0.002042,0.7148846960167715,1.0
0.002021,0.7159329140461216,1.0
0.00197,0.7169811320754716,1.0
0.001898,0.7180293501048218,1.0
0.001897,0.7190775681341719,1.0
0.001874,0.720125786163522,1.0
0.001846,0.7211740041928721,1.0
0.001844,0.7222222222222222,1.0
0.001778,0.7232704402515723,1.0
0.001743,0.7243186582809225,1.0
0.001726,0.7253668763102725,1.0
0.001698,0.7264150943396226,1.0
0.00168,0.7274633123689728,1.0
0.001674,0.7285115303983228,1.0
0.001671,0.7295597484276729,1.0
0.001663,0.7306079664570231,1.0
0.001655,0.7316561844863732,1.0
0.001632,0.7327044025157232,1.0
0.001608,0.7337526205450734,1.0
0.001573,0.7348008385744235,1.0
0.001514,0.7358490566037735,1.0
0.001496,0.7368972746331237,1.0
0.001489,0.7379454926624738,1.0
0.001481,0.7389937106918238,1.0
0.001475,0.740041928721174,1.0
0.001452,0.7410901467505241,1.0
0.001429,0.7421383647798742,1.0
0.001411,0.7431865828092243,1.0
0.001401,0.7442348008385744,1.0
0.001394,0.7452830188679245,1.0
0.001385,0.7473794549266247,1.0
0.001378,0.7484276729559748,1.0
0.001334,0.749475890985325,1.0
0.001316,0.750524109014675,1.0
0.001305,0.7515723270440252,1.0
0.001231,0.7526205450733753,1.0
0.001192,0.7536687631027253,1.0
0.001162,0.7547169811320755,1.0
0.001134,0.7557651991614256,1.0
0.001107,0.7568134171907757,1.0
0.001053,0.7578616352201258,1.0
0.001052,0.7589098532494759,1.0
0.001039,0.759958071278826,1.0
0.001027,0.7610062893081762,1.0
0.001018,0.7620545073375262,1.0
0.001015,0.7631027253668763,1.0
0.001003,0.7641509433962265,1.0
0.000988,0.7651991614255765,1.0
0.000971,0.7662473794549266,1.0
0.000955,0.7672955974842768,1.0
0.000934,0.7683438155136268,1.0
0.000932,0.7693920335429769,1.0
0.00092,0.7704402515723271,1.0
0.000916,0.7714884696016772,1.0
0.000911,0.7725366876310272,1.0
0.00091,0.7746331236897275,1.0
0.0009,0.7756813417190775,1.0
0.000893,0.7767295597484277,1.0
0.000879,0.7777777777777778,1.0
0.000875,0.7788259958071279,1.0
0.000841,0.779874213836478,1.0
0.000808,0.7809224318658281,1.0
0.000784,0.7819706498951782,1.0
0.000781,0.7830188679245284,1.0
0.000774,0.7840670859538784,1.0
0.000767,0.7851153039832285,1.0
0.00076,0.7861635220125787,1.0
0.000756,0.7872117400419287,1.0
0.000755,0.7882599580712788,1.0
0.000727,0.789308176100629,1.0
0.000703,0.790356394129979,1.0
0.000702,0.7914046121593291,1.0
0.000683,0.7924528301886793,1.0
0.000675,0.7935010482180294,1.0
0.000672,0.7945492662473794,1.0
0.000671,0.7955974842767296,1.0
0.000625,0.7966457023060797,1.0
0.00061,0.7976939203354297,1.0
0.000607,0.7987421383647799,1.0
0.000601,0.79979035639413,1.0
0.0006,0.80083857442348,1.0
0.000581,0.8018867924528302,1.0
0.000563,0.8029350104821803,1.0
0.000545,0.8039832285115304,1.0
0.00054,0.8050314465408805,1.0
0.000523,0.8060796645702306,1.0
0.000513,0.8071278825995807,1.0
0.000508,0.8081761006289309,1.0
0.000501,0.8092243186582809,1.0
0.000496,0.810272536687631,1.0
0.000485,0.8113207547169812,1.0
0.000484,0.8123689727463312,1.0
0.000476,0.8134171907756813,1.0
0.000471,0.8144654088050315,1.0
0.000459,0.8155136268343816,1.0
0.000447,0.8165618448637316,1.0
0.000415,0.8176100628930818,1.0
0.000413,0.8186582809224319,1.0
0.000407,0.8197064989517819,1.0
0.000394,0.8207547169811321,1.0
0.000392,0.8218029350104822,1.0
0.000389,0.8228511530398323,1.0
0.000387,0.8238993710691824,1.0
0.000381,0.8249475890985325,1.0
0.000377,0.8259958071278826,1.0
0.00037,0.8270440251572327,1.0
0.000358,0.8280922431865828,1.0
0.000352,0.8291404612159329,1.0
0.000348,0.8301886792452831,1.0
0.000339,0.8312368972746331,1.0
0.000336,0.8322851153039832,1.0
0.000331,0.8333333333333334,1.0
0.000308,0.8343815513626834,1.0
0.000306,0.8354297693920335,1.0
0.000301,0.8364779874213837,1.0
0.000291,0.8375262054507338,1.0
0.000284,0.8385744234800838,1.0
0.00027,0.839622641509434,1.0
0.000267,0.8406708595387841,1.0
0.000266,0.8417190775681341,1.0
0.000264,0.8427672955974843,1.0
0.000263,0.8438155136268344,1.0
0.000252,0.8448637316561844,1.0
0.000242,0.8459119496855346,1.0
0.000238,0.8469601677148847,1.0
0.000237,0.8480083857442348,1.0
0.000236,0.8490566037735849,1.0
0.000233,0.850104821802935,1.0
0.00023,0.8511530398322851,1.0
0.000229,0.8522012578616353,1.0
0.000226,0.8532494758909853,1.0
0.000224,0.8542976939203354,1.0
0.000217,0.8553459119496856,1.0
0.000212,0.8574423480083857,1.0
0.000211,0.8584905660377359,1.0
0.000206,0.859538784067086,1.0
